Year,Week,Classification,Age,Location,Number_of_Visit_Cases,Total_Number_of_health_insurance_Visit_Cases
2013,30,０,48,4,6,464
2013,30,０,48,5,0,19
2013,30,０,48,2,3,195
2013,30,０,48,3,1,356
2013,30,０,48,2,2,180
2013,30,０,48,1,30,2396
2013,30,０,48,3,18,2859
2013,30,０,48,1,1,284
2013,30,０,48,5,0,1
2013,30,０,48,2,6,261
2013,30,０,48,1,32,2207
2013,30,０,48,1,9,535
2013,30,０,48,1,4,140
2013,30,０,48,3,0,368
2013,30,０,48,3,3,567
2013,30,０,48,2,24,1185
2013,30,０,48,5,0,11
2013,30,０,9,2,20,162
2013,30,０,9,1,25,280
2013,30,０,9,4,1,15
2013,30,０,9,3,2,43
2013,30,０,9,1,11,91
2013,30,０,9,4,1,20
2013,30,０,9,5,1,2
2013,30,０,9,2,2,13
2013,30,０,9,3,1,17
2013,30,０,9,2,0,4
2013,30,０,9,1,12,184
2013,30,０,9,3,10,169
2013,30,０,9,1,1,21
2013,30,０,9,2,1,10
2013,30,０,9,1,11,88
2013,30,０,9,1,3,42
2013,30,０,9,1,2,10
2013,30,０,9,3,1,21
2013,30,０,9,3,0,28
2013,30,０,9,2,16,102
2013,30,０,65,2,24,1342
2013,30,０,65,1,44,2768
2013,30,０,65,4,2,114
2013,30,０,65,3,2,696
2013,30,０,65,1,8,423
2013,30,０,65,4,4,287
2013,30,０,65,5,2,23
2013,30,０,65,2,7,157
2013,30,０,65,3,3,211
2013,30,０,65,2,0,161
2013,30,０,65,1,19,1275
2013,30,０,65,3,15,1467
2013,30,０,65,1,1,229
2013,30,０,65,5,0,1
2013,30,０,65,2,5,233
2013,30,０,65,1,21,1210
2013,30,０,65,1,7,306
2013,30,０,65,1,2,91
2013,30,０,65,3,0,166
2013,30,０,65,3,6,503
2013,30,０,65,2,31,877
2013,30,1,2,2,2284,41020
2013,30,1,2,1,1489,25871
2013,30,1,2,4,86,1602
2013,30,1,2,3,1470,24067
2013,30,1,2,1,297,5031
2013,30,1,2,4,150,3107
2013,30,1,2,5,46,1020
2013,30,1,2,2,391,6033
2013,30,1,2,3,530,8730
2013,30,1,2,2,381,5881
2013,30,1,2,1,1926,29087
2013,30,1,2,3,2449,32681
2013,30,1,2,1,402,3702
2013,30,1,2,5,0,38
2013,30,1,2,2,692,8761
2013,30,1,2,1,3138,51223
2013,30,1,2,1,616,8824
2013,30,1,2,1,438,6867
2013,30,1,2,3,479,5344
2013,30,1,2,3,224,2973
2013,30,1,2,2,955,18462
2013,30,1,2,5,66,1024
2013,30,1,18,2,1728,47393
2013,30,1,18,1,1178,38603
2013,30,1,18,4,80,2118
2013,30,1,18,3,1100,27029
2013,30,1,18,1,187,5544
2013,30,1,18,4,113,4158
2013,30,1,18,5,27,1332
2013,30,1,18,2,257,6125
2013,30,1,18,3,338,9940
2013,30,1,18,2,309,5657
2013,30,1,18,1,1267,29147
2013,30,1,18,3,1654,40792
2013,30,1,18,1,241,4905
2013,30,1,18,5,3,125
2013,30,1,18,2,342,8474
2013,30,1,18,1,2254,49608
2013,30,1,18,1,229,7502
2013,30,1,18,1,262,5443
2013,30,1,18,3,257,6603
2013,30,1,18,3,182,3862
2013,30,1,18,2,670,17827
2013,30,1,18,5,64,1789
2013,30,1,48,2,7195,307304
2013,30,1,48,1,6255,335482
2013,30,1,48,4,346,18806
2013,30,1,48,3,5200,207977
2013,30,1,48,1,748,39605
2013,30,1,48,4,477,33773
2013,30,1,48,5,118,7154
2013,30,1,48,2,1172,44611
2013,30,1,48,3,1595,76878
2013,30,1,48,2,1163,43745
2013,30,1,48,1,5495,204836
2013,30,1,48,3,8799,318974
2013,30,1,48,1,1366,41253
2013,30,1,48,5,9,576
2013,30,1,48,2,1721,66216
2013,30,1,48,1,10335,367576
2013,30,1,48,1,1198,53234
2013,30,1,48,1,1075,36305
2013,30,1,48,3,1378,48909
2013,30,1,48,3,906,35326
2013,30,1,48,2,3056,122479
2013,30,1,48,5,262,13226
2013,30,1,9,2,1813,53319
2013,30,1,9,1,1275,39657
2013,30,1,9,4,75,2385
2013,30,1,9,3,1305,29667
2013,30,1,9,1,223,6633
2013,30,1,9,4,141,4165
2013,30,1,9,5,33,1353
2013,30,1,9,2,332,8337
2013,30,1,9,3,370,12040
2013,30,1,9,2,355,7534
2013,30,1,9,1,1641,36329
2013,30,1,9,3,1707,44801
2013,30,1,9,1,322,4892
2013,30,1,9,5,2,46
2013,30,1,9,2,633,12212
2013,30,1,9,1,2795,64169
2013,30,1,9,1,374,9743
2013,30,1,9,1,431,8441
2013,30,1,9,3,341,7555
2013,30,1,9,3,300,4937
2013,30,1,9,2,822,23969
2013,30,1,9,5,45,1984
2013,30,1,65,2,2072,113792
2013,30,1,65,1,1836,164826
2013,30,1,65,4,202,11621
2013,30,1,65,3,1785,96211
2013,30,1,65,1,314,24946
2013,30,1,65,4,212,18632
2013,30,1,65,5,29,3269
2013,30,1,65,2,566,27230
2013,30,1,65,3,865,46634
2013,30,1,65,2,516,25004
2013,30,1,65,1,1412,72273
2013,30,1,65,3,2923,137242
2013,30,1,65,1,576,20017
2013,30,1,65,5,1,178
2013,30,1,65,2,868,39896
2013,30,1,65,1,2349,115782
2013,30,1,65,1,258,18379
2013,30,1,65,1,386,15026
2013,30,1,65,3,504,23559
2013,30,1,65,3,596,27997
2013,30,1,65,2,1209,60467
2013,30,1,65,5,139,7883
2013,31,０,2,2,30,223
2013,31,０,2,1,39,343
2013,31,０,2,4,5,22
2013,31,０,2,3,1,51
2013,31,０,2,1,10,125
2013,31,０,2,4,2,30
2013,31,０,2,5,3,11
2013,31,０,2,2,2,31
2013,31,０,2,3,2,20
2013,31,０,2,2,1,6
2013,31,０,2,1,24,252
2013,31,０,2,3,26,223
2013,31,０,2,1,2,28
2013,31,０,2,2,0,2
2013,31,０,2,1,17,136
2013,31,０,2,1,16,79
2013,31,０,2,1,1,22
2013,31,０,2,3,2,20
2013,31,０,2,3,6,31
2013,31,０,2,2,25,178
2013,31,０,18,2,6,277
2013,31,０,18,1,10,393
2013,31,０,18,4,0,21
2013,31,０,18,3,1,103
2013,31,０,18,1,3,61
2013,31,０,18,4,0,59
2013,31,０,18,5,0,8
2013,31,０,18,2,1,18
2013,31,０,18,3,0,48
2013,31,０,18,2,2,23
2013,31,０,18,1,5,274
2013,31,０,18,3,3,308
2013,31,０,18,1,1,45
2013,31,０,18,5,0,2
2013,31,０,18,2,0,33
2013,31,０,18,1,4,192
2013,31,０,18,1,0,39
2013,31,０,18,1,0,16
2013,31,０,18,3,0,32
2013,31,０,18,3,0,41
2013,31,０,18,2,9,137
2013,31,０,18,5,0,8
2013,31,０,48,2,33,2577
2013,31,０,48,1,48,5076
2013,31,０,48,4,2,185
2013,31,０,48,3,7,1341
2013,31,０,48,1,28,573
2013,31,０,48,4,2,464
2013,31,０,48,5,1,31
2013,31,０,48,2,6,179
2013,31,０,48,3,0,414
2013,31,０,48,2,3,172
2013,31,０,48,1,22,2389
2013,31,０,48,3,21,2924
2013,31,０,48,1,2,380
2013,31,０,48,5,0,2
2013,31,０,48,2,14,309
2013,31,０,48,1,27,2029
2013,31,０,48,1,5,546
2013,31,０,48,1,1,158
2013,31,０,48,3,0,326
2013,31,０,48,3,1,577
2013,31,０,48,2,32,1245
2013,31,０,48,5,0,13
2013,31,０,9,2,20,191
2013,31,０,9,1,21,330
2013,31,０,9,4,4,22
2013,31,０,9,3,3,36
2013,31,０,9,1,4,75
2013,31,０,9,4,1,25
2013,31,０,9,5,2,3
2013,31,０,9,2,2,19
2013,31,０,9,3,3,18
2013,31,０,9,2,0,7
2013,31,０,9,1,17,197
2013,31,０,9,3,8,190
2013,31,０,9,1,3,32
2013,31,０,9,2,0,10
2013,31,０,9,1,9,85
2013,31,０,9,1,5,32
2013,31,０,9,1,0,5
2013,31,０,9,3,1,14
2013,31,０,9,3,2,34
2013,31,０,9,2,6,93
2013,31,０,9,5,0,1
2013,31,０,65,2,27,1342
2013,31,０,65,1,42,2867
2013,31,０,65,4,1,113
2013,31,０,65,3,2,648
2013,31,０,65,1,12,454
2013,31,０,65,4,4,286
2013,31,０,65,5,2,21
2013,31,０,65,2,5,154
2013,31,０,65,3,1,212
2013,31,０,65,2,0,160
2013,31,０,65,1,15,1269
2013,31,０,65,3,10,1516
2013,31,０,65,1,1,309
2013,31,０,65,2,4,251
2013,31,０,65,1,19,1128
2013,31,０,65,1,6,320
2013,31,０,65,1,1,103
2013,31,０,65,3,0,145
2013,31,０,65,3,3,518
2013,31,０,65,2,25,783
2013,31,０,65,5,0,8
2013,31,1,2,2,2481,42616
2013,31,1,2,1,1468,26192
2013,31,1,2,4,87,1567
2013,31,1,2,3,1480,23869
2013,31,1,2,1,283,5115
2013,31,1,2,4,141,3189
2013,31,1,2,5,59,948
2013,31,1,2,2,366,6493
2013,31,1,2,3,579,8710
2013,31,1,2,2,412,6429
2013,31,1,2,1,2012,29791
2013,31,1,2,3,2557,33257
2013,31,1,2,1,371,3716
2013,31,1,2,5,2,40
2013,31,1,2,2,713,9055
2013,31,1,2,1,3276,52336
2013,31,1,2,1,585,8422
2013,31,1,2,1,385,6958
2013,31,1,2,3,469,5265
2013,31,1,2,3,253,3124
2013,31,1,2,2,973,18965
2013,31,1,2,5,59,1080
2013,31,1,18,2,1804,48389
2013,31,1,18,1,1269,38742
2013,31,1,18,4,56,2106
2013,31,1,18,3,1154,26975
2013,31,1,18,1,205,5490
2013,31,1,18,4,102,4275
2013,31,1,18,5,27,1356
2013,31,1,18,2,280,6240
2013,31,1,18,3,326,10239
2013,31,1,18,2,271,5697
2013,31,1,18,1,1381,29480
2013,31,1,18,3,1581,41541
2013,31,1,18,1,277,4952
2013,31,1,18,5,9,175
2013,31,1,18,2,380,8703
2013,31,1,18,1,2451,50287
2013,31,1,18,1,305,7709
2013,31,1,18,1,259,5554
2013,31,1,18,3,271,6702
2013,31,1,18,3,189,3974
2013,31,1,18,2,678,18412
2013,31,1,18,5,65,1705
2013,31,1,48,2,7629,313209
2013,31,1,48,1,6330,327692
2013,31,1,48,4,340,18374
2013,31,1,48,3,4933,208917
2013,31,1,48,1,729,39778
2013,31,1,48,4,494,34366
2013,31,1,48,5,107,7401
2013,31,1,48,2,1157,45992
2013,31,1,48,3,1742,80226
2013,31,1,48,2,1189,43798
2013,31,1,48,1,5453,204685
2013,31,1,48,3,8557,321950
2013,31,1,48,1,1420,40689
2013,31,1,48,5,9,510
2013,31,1,48,2,1717,66525
2013,31,1,48,1,10836,368496
2013,31,1,48,1,1303,54754
2013,31,1,48,1,1037,35958
2013,31,1,48,3,1280,50155
2013,31,1,48,3,941,36247
2013,31,1,48,2,3208,122655
2013,31,1,48,5,279,13160
2013,31,1,9,2,2012,54617
2013,31,1,9,1,1349,38830
2013,31,1,9,4,87,2408
2013,31,1,9,3,1278,29848
2013,31,1,9,1,231,6646
2013,31,1,9,4,130,4272
2013,31,1,9,5,41,1226
2013,31,1,9,2,325,8668
2013,31,1,9,3,386,11857
2013,31,1,9,2,322,7425
2013,31,1,9,1,1683,36837
2013,31,1,9,3,1758,44380
2013,31,1,9,1,350,5170
2013,31,1,9,5,0,43
2013,31,1,9,2,743,12921
2013,31,1,9,1,2993,65201
2013,31,1,9,1,368,9436
2013,31,1,9,1,427,8295
2013,31,1,9,3,368,7871
2013,31,1,9,3,330,5548
2013,31,1,9,2,871,24528
2013,31,1,9,5,58,1890
2013,31,1,65,2,2067,113482
2013,31,1,65,1,1871,154326
2013,31,1,65,4,230,11404
2013,31,1,65,3,1752,96472
2013,31,1,65,1,345,24702
2013,31,1,65,4,226,18566
2013,31,1,65,5,32,3366
2013,31,1,65,2,551,28117
2013,31,1,65,3,803,47296
2013,31,1,65,2,563,25066
2013,31,1,65,1,1451,71544
2013,31,1,65,3,2851,138131
2013,31,1,65,1,583,19773
2013,31,1,65,5,6,174
2013,31,1,65,2,819,40030
2013,31,1,65,1,2418,115448
2013,31,1,65,1,292,18366
2013,31,1,65,1,361,14716
2013,31,1,65,3,450,23891
2013,31,1,65,3,630,28087
2013,31,1,65,2,1192,59296
2013,31,1,65,5,122,7763
2013,32,０,2,2,35,245
2013,32,０,2,1,48,322
2013,32,０,2,4,5,24
2013,32,０,2,3,5,38
2013,32,０,2,1,10,133
2013,32,０,2,4,5,31
2013,32,０,2,5,1,6
2013,32,０,2,2,5,25
2013,32,０,2,3,3,26
2013,32,０,2,2,0,3
2013,32,０,2,1,27,255
2013,32,０,2,3,15,200
2013,32,０,2,1,4,41
2013,32,０,2,2,0,3
2013,32,０,2,1,21,143
2013,32,０,2,1,18,78
2013,32,０,2,1,1,19
2013,32,０,2,3,3,25
2013,32,０,2,3,5,39
2013,32,０,2,2,30,208
2013,32,０,18,2,4,277
2013,32,０,18,1,8,398
2013,32,０,18,4,0,14
2013,32,０,18,3,1,91
2013,32,０,18,1,7,68
2013,32,０,18,4,0,44
2013,32,０,18,5,1,10
2013,32,０,18,2,1,26
2013,32,０,18,3,0,40
2013,32,０,18,2,0,23
2013,32,０,18,1,10,276
2013,32,０,18,3,6,288
2013,32,０,18,1,2,33
2013,32,０,18,5,0,1
2013,32,０,18,2,1,19
2013,32,０,18,1,5,179
2013,32,０,18,1,2,50
2013,32,０,18,1,0,24
2013,32,０,18,3,0,18
2013,32,０,18,3,1,44
2013,32,０,18,2,5,131
2013,32,０,18,5,0,5
2013,32,０,48,2,43,2481
2013,32,０,48,1,48,4994
2013,32,０,48,4,0,164
2013,32,０,48,3,9,1340
2013,32,０,48,1,19,562
2013,32,０,48,4,4,455
2013,32,０,48,5,2,27
2013,32,０,48,2,5,197
2013,32,０,48,3,3,374
2013,32,０,48,2,1,209
2013,32,０,48,1,21,2384
2013,32,０,48,3,21,2817
2013,32,０,48,1,1,310
2013,32,０,48,5,0,4
2013,32,０,48,2,3,285
2013,32,０,48,1,21,2046
2013,32,０,48,1,11,578
2013,32,０,48,1,0,155
2013,32,０,48,3,0,326
2013,32,０,48,3,4,540
2013,32,０,48,2,20,1203
2013,32,０,48,5,0,12
2013,32,０,9,2,17,152
2013,32,０,9,1,29,304
2013,32,０,9,4,2,7
2013,32,０,9,3,1,34
2013,32,０,9,1,10,82
2013,32,０,9,4,1,22
2013,32,０,9,5,0,1
2013,32,０,9,2,1,14
2013,32,０,9,3,1,16
2013,32,０,9,2,1,7
2013,32,０,9,1,18,193
2013,32,０,9,3,11,150
2013,32,０,9,1,1,24
2013,32,０,9,2,0,6
2013,32,０,9,1,6,83
2013,32,０,9,1,6,32
2013,32,０,9,1,1,6
2013,32,０,9,3,0,11
2013,32,０,9,3,0,25
2013,32,０,9,2,9,92
2013,32,０,9,5,0,1
2013,32,０,65,2,30,1285
2013,32,０,65,1,43,2831
2013,32,０,65,4,5,121
2013,32,０,65,3,5,594
2013,32,０,65,1,6,436
2013,32,０,65,4,1,281
2013,32,０,65,5,1,20
2013,32,０,65,2,4,148
2013,32,０,65,3,3,199
2013,32,０,65,2,1,189
2013,32,０,65,1,20,1259
2013,32,０,65,3,7,1409
2013,32,０,65,1,1,253
2013,32,０,65,2,8,246
2013,32,０,65,1,24,1189
2013,32,０,65,1,5,312
2013,32,０,65,1,1,95
2013,32,０,65,3,0,153
2013,32,０,65,3,6,477
2013,32,０,65,2,30,835
2013,32,０,65,5,0,5
2013,32,1,2,2,2567,44388
2013,32,1,2,1,1463,26245
2013,32,1,2,4,104,1510
2013,32,1,2,3,1472,24599
2013,32,1,2,1,248,5176
2013,32,1,2,4,138,3171
2013,32,1,2,5,56,939
2013,32,1,2,2,409,6465
2013,32,1,2,3,575,8660
2013,32,1,2,2,414,6409
2013,32,1,2,1,2140,31214
2013,32,1,2,3,2685,34250
2013,32,1,2,1,421,3850
2013,32,1,2,5,2,31
2013,32,1,2,2,720,9024
2013,32,1,2,1,3182,55109
2013,32,1,2,1,728,9285
2013,32,1,2,1,473,7755
2013,32,1,2,3,558,5700
2013,32,1,2,3,223,2950
2013,32,1,2,2,1026,19225
2013,32,1,2,5,56,998
2013,32,1,18,2,1903,49635
2013,32,1,18,1,1315,38612
2013,32,1,18,4,69,2176
2013,32,1,18,3,1184,27768
2013,32,1,18,1,200,5533
2013,32,1,18,4,106,4425
2013,32,1,18,5,53,1501
2013,32,1,18,2,251,6324
2013,32,1,18,3,373,10469
2013,32,1,18,2,263,6082
2013,32,1,18,1,1455,30165
2013,32,1,18,3,1762,42698
2013,32,1,18,1,281,4886
2013,32,1,18,5,13,238
2013,32,1,18,2,368,8975
2013,32,1,18,1,2558,50750
2013,32,1,18,1,323,8085
2013,32,1,18,1,288,5586
2013,32,1,18,3,302,7055
2013,32,1,18,3,213,4212
2013,32,1,18,2,712,18432
2013,32,1,18,5,69,1699
2013,32,1,48,2,7600,316977
2013,32,1,48,1,6465,328336
2013,32,1,48,4,373,18794
2013,32,1,48,3,4824,211799
2013,32,1,48,1,770,39848
2013,32,1,48,4,502,34143
2013,32,1,48,5,121,7862
2013,32,1,48,2,1155,45712
2013,32,1,48,3,1764,79948
2013,32,1,48,2,1249,44611
2013,32,1,48,1,5762,208878
2013,32,1,48,3,8823,326518
2013,32,1,48,1,1467,41328
2013,32,1,48,5,8,585
2013,32,1,48,2,1784,67306
2013,32,1,48,1,11144,370481
2013,32,1,48,1,1344,55528
2013,32,1,48,1,1168,36947
2013,32,1,48,3,1370,51872
2013,32,1,48,3,915,36804
2013,32,1,48,2,3240,123789
2013,32,1,48,5,314,13584
2013,32,1,9,2,2004,54350
2013,32,1,9,1,1420,38772
2013,32,1,9,4,61,2293
2013,32,1,9,3,1221,29206
2013,32,1,9,1,260,6481
2013,32,1,9,4,90,4181
2013,32,1,9,5,46,1291
2013,32,1,9,2,311,8527
2013,32,1,9,3,395,12037
2013,32,1,9,2,320,7292
2013,32,1,9,1,1819,37188
2013,32,1,9,3,1732,43696
2013,32,1,9,1,380,5016
2013,32,1,9,5,1,42
2013,32,1,9,2,612,12102
2013,32,1,9,1,3165,65747
2013,32,1,9,1,425,10182
2013,32,1,9,1,460,8867
2013,32,1,9,3,400,8035
2013,32,1,9,3,295,5024
2013,32,1,9,2,865,23857
2013,32,1,9,5,73,1839
2013,32,1,65,2,1957,112524
2013,32,1,65,1,1842,158656
2013,32,1,65,4,233,11395
2013,32,1,65,3,1820,96765
2013,32,1,65,1,329,24618
2013,32,1,65,4,252,18326
2013,32,1,65,5,42,3571
2013,32,1,65,2,554,26705
2013,32,1,65,3,825,46471
2013,32,1,65,2,553,25197
2013,32,1,65,1,1458,72680
2013,32,1,65,3,2888,139172
2013,32,1,65,1,532,20372
2013,32,1,65,5,3,199
2013,32,1,65,2,873,39869
2013,32,1,65,1,2406,113448
2013,32,1,65,1,304,18871
2013,32,1,65,1,407,14156
2013,32,1,65,3,456,24338
2013,32,1,65,3,622,28719
2013,32,1,65,2,1189,58326
2013,32,1,65,5,114,7821
2013,33,０,2,2,30,222
2013,33,０,2,1,58,324
2013,33,０,2,4,6,30
2013,33,０,2,3,6,47
2013,33,０,2,1,16,126
2013,33,０,2,4,3,39
2013,33,０,2,5,2,5
2013,33,０,2,2,1,33
2013,33,０,2,3,6,30
2013,33,０,2,2,0,4
2013,33,０,2,1,25,247
2013,33,０,2,3,24,206
2013,33,０,2,1,4,30
2013,33,０,2,2,1,7
2013,33,０,2,1,31,133
2013,33,０,2,1,19,75
2013,33,０,2,1,9,30
2013,33,０,2,3,2,23
2013,33,０,2,3,6,47
2013,33,０,2,2,24,194
2013,33,０,18,2,10,256
2013,33,０,18,1,8,417
2013,33,０,18,4,0,23
2013,33,０,18,3,0,90
2013,33,０,18,1,6,51
2013,33,０,18,4,0,46
2013,33,０,18,5,0,3
2013,33,０,18,2,1,30
2013,33,０,18,3,1,37
2013,33,０,18,2,0,13
2013,33,０,18,1,5,259
2013,33,０,18,3,3,243
2013,33,０,18,1,0,32
2013,33,０,18,5,0,2
2013,33,０,18,2,1,36
2013,33,０,18,1,3,177
2013,33,０,18,1,0,50
2013,33,０,18,1,1,16
2013,33,０,18,3,0,34
2013,33,０,18,3,0,34
2013,33,０,18,2,8,116
2013,33,０,18,5,0,7
2013,33,０,48,2,29,2400
2013,33,０,48,1,51,4923
2013,33,０,48,4,1,170
2013,33,０,48,3,6,1257
2013,33,０,48,1,22,540
2013,33,０,48,4,3,481
2013,33,０,48,5,1,27
2013,33,０,48,2,6,174
2013,33,０,48,3,7,336
2013,33,０,48,2,1,165
2013,33,０,48,1,33,2390
2013,33,０,48,3,13,2712
2013,33,０,48,1,4,350
2013,33,０,48,5,0,4
2013,33,０,48,2,6,270
2013,33,０,48,1,49,1930
2013,33,０,48,1,10,530
2013,33,０,48,1,2,136
2013,33,０,48,3,0,322
2013,33,０,48,3,7,496
2013,33,０,48,2,37,1144
2013,33,０,48,5,0,8
2013,33,０,9,2,12,165
2013,33,０,9,1,23,324
2013,33,０,9,4,0,15
2013,33,０,9,3,6,39
2013,33,０,9,1,6,65
2013,33,０,9,4,1,21
2013,33,０,9,5,1,2
2013,33,０,9,2,0,11
2013,33,０,9,3,2,15
2013,33,０,9,2,0,7
2013,33,０,9,1,15,207
2013,33,０,9,3,6,155
2013,33,０,9,1,1,24
2013,33,０,9,2,0,8
2013,33,０,9,1,10,95
2013,33,０,9,1,9,38
2013,33,０,9,1,0,10
2013,33,０,9,3,0,17
2013,33,０,9,3,1,26
2013,33,０,9,2,7,88
2013,33,０,9,5,0,1
2013,33,０,65,2,21,1192
2013,33,０,65,1,60,2809
2013,33,０,65,4,4,131
2013,33,０,65,3,3,580
2013,33,０,65,1,13,404
2013,33,０,65,4,2,284
2013,33,０,65,5,1,19
2013,33,０,65,2,3,141
2013,33,０,65,3,3,187
2013,33,０,65,2,1,164
2013,33,０,65,1,23,1256
2013,33,０,65,3,8,1328
2013,33,０,65,1,1,253
2013,33,０,65,5,0,2
2013,33,０,65,2,1,207
2013,33,０,65,1,35,1131
2013,33,０,65,1,6,317
2013,33,０,65,1,4,95
2013,33,０,65,3,0,155
2013,33,０,65,3,7,468
2013,33,０,65,2,30,804
2013,33,０,65,5,0,5
2013,33,1,2,2,2618,45319
2013,33,1,2,1,1581,27156
2013,33,1,2,4,84,1596
2013,33,1,2,3,1645,25176
2013,33,1,2,1,293,5163
2013,33,1,2,4,133,3454
2013,33,1,2,5,50,955
2013,33,1,2,2,445,6373
2013,33,1,2,3,615,8628
2013,33,1,2,2,395,6680
2013,33,1,2,1,2363,32016
2013,33,1,2,3,2703,34709
2013,33,1,2,1,452,3953
2013,33,1,2,5,2,41
2013,33,1,2,2,735,9827
2013,33,1,2,1,3431,55868
2013,33,1,2,1,699,9206
2013,33,1,2,1,537,7900
2013,33,1,2,3,577,5857
2013,33,1,2,3,212,2917
2013,33,1,2,2,1052,19191
2013,33,1,2,5,65,1097
2013,33,1,18,2,2032,49344
2013,33,1,18,1,1407,39070
2013,33,1,18,4,66,2033
2013,33,1,18,3,1061,27589
2013,33,1,18,1,179,5476
2013,33,1,18,4,124,4472
2013,33,1,18,5,47,1480
2013,33,1,18,2,285,6059
2013,33,1,18,3,332,9603
2013,33,1,18,2,280,5990
2013,33,1,18,1,1547,29322
2013,33,1,18,3,1663,40630
2013,33,1,18,1,248,4882
2013,33,1,18,5,10,233
2013,33,1,18,2,344,8875
2013,33,1,18,1,2529,50709
2013,33,1,18,1,328,7978
2013,33,1,18,1,259,5482
2013,33,1,18,3,281,6976
2013,33,1,18,3,192,4166
2013,33,1,18,2,744,18005
2013,33,1,18,5,49,1787
2013,33,1,48,2,7703,317076
2013,33,1,48,1,6626,331427
2013,33,1,48,4,333,18581
2013,33,1,48,3,4988,209040
2013,33,1,48,1,754,39871
2013,33,1,48,4,505,34419
2013,33,1,48,5,109,7642
2013,33,1,48,2,1246,45492
2013,33,1,48,3,1709,77102
2013,33,1,48,2,1198,44984
2013,33,1,48,1,6192,205544
2013,33,1,48,3,8552,314732
2013,33,1,48,1,1525,40704
2013,33,1,48,5,9,633
2013,33,1,48,2,1863,69007
2013,33,1,48,1,11331,366038
2013,33,1,48,1,1464,55728
2013,33,1,48,1,1317,36621
2013,33,1,48,3,1413,50578
2013,33,1,48,3,938,36255
2013,33,1,48,2,3379,124059
2013,33,1,48,5,243,13174
2013,33,1,9,2,2113,54866
2013,33,1,9,1,1442,39170
2013,33,1,9,4,57,2122
2013,33,1,9,3,1221,29046
2013,33,1,9,1,202,6080
2013,33,1,9,4,109,4263
2013,33,1,9,5,40,1345
2013,33,1,9,2,335,8443
2013,33,1,9,3,410,11348
2013,33,1,9,2,338,7329
2013,33,1,9,1,1894,36118
2013,33,1,9,3,1739,43841
2013,33,1,9,1,300,5051
2013,33,1,9,5,2,49
2013,33,1,9,2,559,12357
2013,33,1,9,1,3027,65815
2013,33,1,9,1,482,10127
2013,33,1,9,1,444,8728
2013,33,1,9,3,342,7855
2013,33,1,9,3,257,5031
2013,33,1,9,2,809,23488
2013,33,1,9,5,67,1820
2013,33,1,65,2,2086,113597
2013,33,1,65,1,1944,159939
2013,33,1,65,4,203,11287
2013,33,1,65,3,1884,96191
2013,33,1,65,1,356,25090
2013,33,1,65,4,246,18978
2013,33,1,65,5,32,3447
2013,33,1,65,2,600,27185
2013,33,1,65,3,837,45882
2013,33,1,65,2,526,25995
2013,33,1,65,1,1522,72239
2013,33,1,65,3,3002,134382
2013,33,1,65,1,618,19964
2013,33,1,65,5,2,213
2013,33,1,65,2,921,41754
2013,33,1,65,1,2502,114514
2013,33,1,65,1,313,18897
2013,33,1,65,1,410,14654
2013,33,1,65,3,531,23747
2013,33,1,65,3,654,28973
2013,33,1,65,2,1301,58850
2013,33,1,65,5,135,7790
2013,34,０,2,2,30,219
2013,34,０,2,1,51,301
2013,34,０,2,4,1,20
2013,34,０,2,3,3,36
2013,34,０,2,1,15,125
2013,34,０,2,4,2,33
2013,34,０,2,5,0,6
2013,34,０,2,2,1,23
2013,34,０,2,3,6,39
2013,34,０,2,1,37,245
2013,34,０,2,3,18,203
2013,34,０,2,1,5,37
2013,34,０,2,1,16,115
2013,34,０,2,1,17,71
2013,34,０,2,1,3,24
2013,34,０,2,3,0,31
2013,34,０,2,3,4,29
2013,34,０,2,2,34,194
2013,34,０,18,2,10,249
2013,34,０,18,1,11,349
2013,34,０,18,4,0,17
2013,34,０,18,3,0,83
2013,34,０,18,1,3,65
2013,34,０,18,4,0,44
2013,34,０,18,5,0,7
2013,34,０,18,2,2,17
2013,34,０,18,3,0,34
2013,34,０,18,2,0,33
2013,34,０,18,1,7,261
2013,34,０,18,3,4,259
2013,34,０,18,1,0,31
2013,34,０,18,2,0,16
2013,34,０,18,1,6,157
2013,34,０,18,1,1,48
2013,34,０,18,1,0,12
2013,34,０,18,3,1,36
2013,34,０,18,3,0,27
2013,34,０,18,2,6,116
2013,34,０,18,5,0,3
2013,34,０,48,2,38,2234
2013,34,０,48,1,45,4610
2013,34,０,48,4,3,182
2013,34,０,48,3,3,1186
2013,34,０,48,1,16,529
2013,34,０,48,4,3,453
2013,34,０,48,5,2,23
2013,34,０,48,2,3,127
2013,34,０,48,3,3,348
2013,34,０,48,2,2,160
2013,34,０,48,1,36,2340
2013,34,０,48,3,16,2646
2013,34,０,48,1,4,327
2013,34,０,48,5,0,2
2013,34,０,48,2,2,256
2013,34,０,48,1,37,1979
2013,34,０,48,1,14,465
2013,34,０,48,1,1,126
2013,34,０,48,3,1,297
2013,34,０,48,3,4,511
2013,34,０,48,2,18,1000
2013,34,０,48,5,0,8
2013,34,０,9,2,7,140
2013,34,０,9,1,24,294
2013,34,０,9,4,0,12
2013,34,０,9,3,5,41
2013,34,０,9,1,9,73
2013,34,０,9,4,3,13
2013,34,０,9,2,4,19
2013,34,０,9,3,2,18
2013,34,０,9,2,0,4
